measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,1102.9900956097385,1166.7018089562043,1065.1211827731024
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2010,1640.2253738645093,2281.40011765678,1073.239285870815
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,2012,3097.956107680078,3208.177555877724,2984.084853777667
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2011,1326.5440755283937,1624.9919453275388,807.6637195156708
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2010,1135.552578159013,1313.780531688749,972.3843456916837
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,669,Sense organ diseases,3,Rate,2009,765.183733990724,1066.1315371519443,532.2005196052186
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,410,Neoplasms,3,Rate,2009,1884.4984475981573,2005.4390805355645,1780.9500136286943
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,526,Digestive diseases,3,Rate,2009,1422.2416934692371,1529.6170793400465,1326.1521677461774
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,973,Substance use disorders,3,Rate,1997,254.49895214216107,328.7373988862153,194.39471997260412
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1997,973.6434872818465,1131.348778655899,839.3250092966424
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,542,Neurological disorders,3,Rate,2009,1009.1927616248829,1722.8889915687437,513.787003413795
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2008,542.8158194734659,815.9299502038521,362.6965842753278
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2006,172.4444138555099,222.81321365753695,127.55198320927013
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2006,1108.2287739794197,1276.4187170686962,955.1262744218351
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,558,Mental disorders,3,Rate,2010,1453.6892062609375,1902.5041196278285,1075.457776322573
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,542,Neurological disorders,3,Rate,2008,1742.8100446458782,2793.8498636372215,1049.1267769520323
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,558,Mental disorders,3,Rate,2008,2028.6035418188458,2650.293781704949,1506.2056167428627
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,2012,1199.1789553456626,1957.0995322111844,675.5947142871622
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,3,Rate,2012,1595.7586489813946,2087.936188065349,1181.7138240183833
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,181.56860081914576,234.581299370431,136.1892029552024
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2010,1172.0105874879262,1357.2567909479103,1006.2705778967868
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,973,Substance use disorders,3,Rate,2011,333.90931986567153,422.22571131533095,251.65427430667526
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2011,1272.0330816177163,1466.3325985442966,1100.353512645154
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2002,4150.789621610635,5523.455426020591,3211.720785600733
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2010,204.33118632884845,282.4232978185892,146.8316330777384
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,5720.405411982711,6281.613324838305,5177.291257292943
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,688,Transport injuries,3,Rate,2010,1083.7175667697932,1286.342628577267,962.1494210742749
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,669,Sense organ diseases,3,Rate,2010,770.2140888369222,1074.5831576385808,534.4995053891447
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,410,Neoplasms,3,Rate,2008,1941.4802528362682,2135.029132822965,1806.0610114822528
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,526,Digestive diseases,3,Rate,2008,906.0631541540987,999.4707200814856,831.7430001550695
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,5875.956389619878,6140.145129005326,5585.182800132218
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2009,2497.7063353512717,3006.0332394955417,1999.6062072004172
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2006,1365.5329560506996,1705.5231792446782,1106.277525331524
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,526,Digestive diseases,3,Rate,2011,1186.0682273838913,1278.1816063206504,1111.6769973891023
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2010,1199.8667399644548,1448.1462066172774,1013.1175490504461
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2010,4161.105868523097,4515.715341102342,3829.145358987872
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,957,Enteric infections,3,Rate,2010,3297.5080833225015,3912.8947321530686,2805.5016934739797
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2010,1030.3166491068307,1171.2256102084775,879.3290440697584
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2009,1282.6296963170164,1545.6823262602304,1083.277143706716
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2009,4378.060605808913,4772.499909812355,4036.049073548082
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,957,Enteric infections,3,Rate,2009,3451.036906727072,4102.647384127915,2926.307651458297
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2011,774.8422936544102,1003.1143948232688,604.2287758333428
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2011,1809.6460221484717,2387.7686824214848,1311.9777608679801
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2011,2147.0606676293633,2628.3356370517836,1720.391814679146
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2011,1333.8500759845917,1431.483797919058,1224.8778831758268
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2011,987.3180281740941,1043.2613147575103,934.8094083036983
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2009,526.5647486663871,778.8179927855799,348.30828804210233
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2010,6826.470176254161,10294.242494203343,4041.948168601827
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,558,Mental disorders,3,Rate,2010,1411.1136294932742,1867.7991171236592,1024.7715572862915
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2009,7088.33651184482,10646.699452946663,4271.6569594728335
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2001,890.4345033653362,1471.4748771903219,624.9935615540753
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,143.5412706626615,188.49994499577022,104.57626684137036
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2010,1694.8259037177122,1893.51668688862,1515.0303264432757
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,542,Neurological disorders,3,Rate,2008,917.8628978429472,1728.3537666861464,375.21934294104926
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2008,2032.1715776380806,2410.802622559021,1729.8842176104195
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2008,655.9416532478264,977.0280862003915,429.1503372476209
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2008,4482.102660406615,4850.803543115389,3731.081722785373
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,688,Transport injuries,3,Rate,2009,1374.0109352662635,1462.5399237592217,1234.4695924248808
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2011,1479.3183281859633,1668.9919555402596,1306.5238874804106
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,688,Transport injuries,3,Rate,2008,731.812295729722,800.5998335928728,652.1767660019983
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2001,1280.9625716799542,1429.8096154328916,1145.295475840932
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,526,Digestive diseases,3,Rate,2001,1119.343423215608,1217.9822783762984,1037.2494070079829
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,669,Sense organ diseases,3,Rate,2010,777.9205113437816,1106.1384681911727,533.1659406057138
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2004,628.7340937736275,928.2766356655396,405.35838175954564
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,4611.461709414828,4839.7416644794275,4289.296054073545
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,558,Mental disorders,3,Rate,2009,1410.0598058712262,1870.9501150373626,1023.6672019463183
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2008,1117.623055886469,1234.196492899955,1011.1638459367467
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2008,965.0148558868281,1378.6690319720442,676.8457466747649
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2008,3243.6866528348573,3944.8069613643147,2634.5703585855977
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,973,Substance use disorders,3,Rate,2008,200.36543804645572,255.3888857006028,152.52294392934283
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2008,1579.0596277843288,1748.4004129437305,1445.3901877726864
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,669,Sense organ diseases,3,Rate,2009,504.06428018221004,707.7784269236744,350.29502220581503
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,688,Transport injuries,3,Rate,2010,1663.2910065100148,1979.0828776455987,1362.1150502192472
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,410,Neoplasms,3,Rate,2009,1733.1687502454565,1967.6772624394382,1515.3547469627672
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,542,Neurological disorders,3,Rate,2009,850.6795215962449,1359.8014031377893,496.31244275994976
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,669,Sense organ diseases,3,Rate,2010,503.7372625977123,707.9102666393263,350.1555089972447
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2010,5690.044322935155,6886.055732538914,4785.111035504035
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2010,8142.643607540048,9394.07989439989,7002.565543674365
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,957,Enteric infections,3,Rate,2010,5982.945844490852,7295.551887638827,4774.918932571811
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2001,209.19922525198157,269.71061372695266,155.4758731139851
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2001,1111.2189139862405,1239.8231067614267,992.8776782117586
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,526,Digestive diseases,3,Rate,2003,1209.9140664411268,1356.5183227266816,1073.502122833
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2003,2062.723758567512,2699.3557412307036,1488.2703677866361
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,2018,3208.221125905453,3392.903861068293,3022.1026785314702
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2009,6256.550167228605,7540.610027863211,5292.580880896637
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2009,8561.174673029094,9803.30542430591,7349.424474512245
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,957,Enteric infections,3,Rate,2009,6398.069692322473,7801.1638891953135,5112.039965497651
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,2018,1251.1474839112102,2040.6181820000834,713.517503621979
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2009,542.7575367813664,816.0871831576393,361.3794009779787
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2010,4287.734124630896,6231.445226806666,2994.5085633622793
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2010,9134.680143773145,10303.450529135524,8130.909253708971
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2009,828.7748889908352,974.7085892402195,738.9729539484287
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2009,1045.5715904041442,1121.8533815189883,981.8537548855091
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,957,Enteric infections,3,Rate,2009,245.5716614885492,290.18838231602643,208.0617973513853
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2009,195.91269747290988,227.81373862768606,172.35361967632903
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2009,1310.9438788345058,1426.596616739889,1193.9655190518026
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,527.988164892101,641.42272496011,426.77727202619036
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,1227.7306628169288,1395.265679214167,1072.5040263706394
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,4687.81321707475,4903.054793663122,4475.347277309686
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2009,4415.7871908558045,6340.909095313312,3121.155075048567
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2009,9379.765186370174,10481.697928403286,8399.414052155926
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2010,481.954714026785,554.650581048412,422.32777593110586
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2010,1745.865762631654,2001.0648117627175,1530.6486720505243
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,957,Enteric infections,3,Rate,2010,319.6600808452129,450.8726103927384,226.5497150268201
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2010,465.6229085900884,670.6617469681834,341.90533590626814
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2010,1400.0302874335746,1632.5871853927458,1185.5031283686712
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2004,5109.204384027201,5332.57943991897,4789.0757098542
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,973,Substance use disorders,3,Rate,1997,167.08259320288838,212.60129245438577,125.31712894881115
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1997,1107.7204866487775,1291.5505919974673,945.494728490729
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,669,Sense organ diseases,3,Rate,1995,664.8849711836745,933.0605840070299,461.5299504956745
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,542,Neurological disorders,3,Rate,2007,1722.2881505974487,2766.0272337470724,1034.6038458401542
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2010,435.5754072759276,626.7640418559749,295.74129678924476
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2010,712.3285597601288,819.0616343929119,635.1625838034869
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2010,1626.7936425429536,2159.000741694541,1169.1178608781972
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,688,Transport injuries,3,Rate,2009,1244.9444398376247,1373.6593632551792,1082.2940546226785
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2009,1636.951523388919,1821.2013188037336,1420.1129781178404
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2009,1885.6988780755344,2421.4843783238643,1521.364899310621
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2009,5829.503318655402,6345.689005484572,5332.330593096471
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,271.62806808503257,335.12949215457877,215.6619248732636
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,1242.0609958686198,1367.996540991104,1121.0936482302068
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2012,4972.626601088386,5165.6020863640015,4749.810164507103
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2004,1150.804714911802,1274.9186246189608,1016.4907836720593
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,526,Digestive diseases,3,Rate,2012,1172.3885775884964,1256.5749581548903,1094.793053265679
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2010,398.89997770847623,488.09109197668437,362.1219645573362
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2005,145.1584289068678,197.9087552090533,102.20427326491786
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,542,Neurological disorders,3,Rate,2004,1117.532845072253,1841.3210635629964,614.3699891094245
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2010,1247.524777112308,1776.4716314085729,796.6207474415553
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,3145.5248330093136,3473.4846251164076,2822.694712870192
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2005,1286.6198445237883,1428.24181432369,1150.3964672037994
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2008,4762.7469093761,4989.730859516909,4447.612200836602
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,5001.951531152207,5190.781880201229,4796.762450774137
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,410,Neoplasms,3,Rate,1999,3649.4049414875785,3830.9267885366726,3472.2318661147056
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,2011,3098.456115212535,3214.0926348555267,2968.99025677888
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,2011,1192.8272612503108,1942.086162770822,672.1950979810474
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,3,Rate,2011,1594.3765597150248,2086.767673843727,1179.977258737904
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,526,Digestive diseases,3,Rate,2005,1098.7929787708076,1195.6834228742498,1017.7442887460194
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2005,3004.927883445766,3948.198859303981,2173.4848142631386
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,526,Digestive diseases,3,Rate,2010,1196.3375087259953,1283.5367591686886,1122.4114034929848
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2005,1678.8605079667898,2127.174590557236,1304.7199124902345
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,854.2486584512603,875.8200631550644,833.4244488785724
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,526,Digestive diseases,3,Rate,2003,1052.1588202626558,1140.7490772620433,975.2384352321012
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,669,Sense organ diseases,3,Rate,2005,886.0053638736694,1208.0893011841508,625.820785896462
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2005,321.31680486050107,429.9938240136981,238.56686194367998
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2012,1825.7024085881749,2406.219902885215,1322.0751354117053
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2012,2133.8109749959867,2607.416389528579,1713.7068875119214
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,526,Digestive diseases,3,Rate,2005,1060.8739811991454,1154.4724544813164,983.3789007178224
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2012,1013.0952209426761,1071.0753669163394,962.8825425377427
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,410,Neoplasms,3,Rate,1994,3616.9593102475083,3827.4803754772006,3413.519047389709
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,688,Transport injuries,3,Rate,2009,1142.74317895268,1312.7726760530866,1014.3265928006299
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2010,1793.5885178764922,2367.558240197563,1300.0833230825563
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2010,2166.0115156150855,2640.0349530209674,1732.355709052203
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2010,995.9548336477723,1049.7347585275968,945.9331758168871
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2011,834.1347128287605,1138.363998268579,606.2114999837926
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2008,654.7624969917955,934.8779876834795,454.70938173585637
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2005,1739.6563102953496,2319.2980859670565,1258.0640782643152
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2001,692.4525360719985,899.2159312123757,547.7714103108578
